SA2_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
601041022,125,93,85,95,91,77,74,49,21,712,2410,1546,2382,1870,1504,1334,1320,801,302,13473
601041023,97,66,61,75,93,73,65,39,6,581,1873,1196,1201,1427,1472,1472,1435,768,210,11051
601041024,125,63,60,66,67,78,51,38,11,553,1843,931,909,1156,1164,1049,838,455,135,8482
601041025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601041026,36,20,23,33,29,32,30,9,3,201,588,455,270,387,575,520,493,233,114,3637
601051027,51,145,202,98,90,93,60,37,18,789,676,1463,2415,1096,889,927,922,459,188,9025
601051028,80,57,81,65,58,57,46,27,12,476,1525,918,1509,1304,1215,1111,875,412,165,9033
601051029,45,54,42,41,39,32,31,16,0,298,780,772,820,664,648,537,553,216,56,5053
601051030,58,48,85,52,68,51,43,18,8,441,885,740,1306,886,801,790,633,354,218,6606
601051031,77,76,147,69,88,91,83,47,24,698,1516,1578,2439,1341,1293,1354,1432,925,445,12326
601051032,76,48,68,55,55,56,39,36,32,466,1077,820,1051,924,891,764,659,363,166,6727
601051033,50,49,71,47,61,48,28,15,4,367,889,783,1224,783,889,830,615,290,91,6397
601061034,163,97,90,119,79,123,91,36,6,808,1444,857,1019,1049,1093,1462,1128,385,83,8521
601061035,137,65,101,85,103,75,87,43,19,723,1756,974,1343,1220,1173,1334,1240,701,249,9993
602011036,59,153,145,36,32,28,19,12,0,494,476,616,775,390,397,384,292,142,31,3498
602011037,58,41,40,33,26,30,22,21,8,281,895,578,798,631,567,516,441,326,196,4941
602011038,42,63,66,56,62,66,49,19,20,441,669,703,949,635,693,748,637,300,91,5421
602011039,48,34,29,28,40,34,26,41,41,328,894,525,567,546,639,580,525,358,138,4769
602011040,64,39,45,52,34,35,16,14,6,295,680,613,893,505,406,399,297,183,71,4048
602011041,182,168,141,106,96,80,50,38,17,869,1787,1372,1770,1167,1035,971,814,529,183,9628
602011042,58,58,44,46,41,50,47,37,20,406,877,663,653,607,735,653,599,451,202,5449
602011043,37,27,11,19,24,25,35,23,22,227,634,440,383,448,460,425,547,437,263,4031
602011044,56,40,42,52,45,48,53,36,14,385,1039,693,739,746,912,971,859,596,217,6777
602011045,140,60,58,41,48,38,27,18,0,428,818,508,524,389,516,412,386,230,28,3804
602011046,76,64,47,52,55,46,41,41,12,441,1284,856,924,905,858,882,830,529,210,7275
602011047,54,27,60,40,35,43,38,27,8,324,780,589,923,646,544,494,386,272,210,4846
602011048,72,45,30,45,45,26,39,19,15,335,866,581,712,624,608,586,549,315,112,4958
602011049,44,39,40,36,27,29,27,13,13,268,886,544,588,669,733,575,513,250,79,4826
602011050,60,43,51,39,37,30,8,25,15,304,786,453,585,553,455,466,363,176,79,3932
602011051,40,24,31,23,40,31,16,21,11,243,635,509,564,524,591,616,471,222,87,4215
602011052,66,38,44,34,52,36,26,27,22,340,851,491,689,546,606,579,571,417,170,4921
602021053,62,34,25,33,47,71,67,28,6,368,542,306,333,333,477,828,802,349,75,4045
602021054,94,56,53,59,56,75,76,45,13,517,931,620,671,610,764,937,918,513,156,6114
602021055,100,48,44,46,67,76,87,36,11,512,950,608,468,585,866,1109,945,489,111,6136
602021056,53,28,12,29,48,29,29,14,0,249,726,406,443,426,489,499,377,189,54,3605
602021057,50,21,29,39,46,57,49,22,5,320,740,423,425,478,552,683,673,298,76,4351
602031058,54,43,28,54,55,54,53,10,7,372,742,405,407,522,678,770,547,235,41,4354
602031059,126,70,67,77,84,94,74,34,13,640,1139,711,702,715,875,1157,1107,535,166,7118
602031060,73,47,19,39,57,53,38,27,8,358,714,452,509,420,546,606,655,369,147,4428
602031061,71,44,45,36,60,61,62,18,3,402,613,369,390,383,526,576,547,229,75,3700
602031062,47,44,28,40,42,64,42,32,10,349,956,557,670,561,701,838,727,389,89,5482
602031064,67,65,56,68,63,129,114,57,18,636,874,438,486,644,823,1361,1338,643,155,6756
602031099,14,4,0,8,6,16,11,7,0,74,120,42,53,97,108,170,200,107,20,922
602031100,129,68,66,70,62,82,91,40,26,633,1116,639,702,673,811,1144,1011,523,223,6835
603011065,30,33,26,36,33,58,46,17,4,271,368,225,242,254,276,456,427,157,25,2427
603011066,50,42,26,44,46,44,24,6,9,295,555,413,275,428,532,561,377,147,33,3324
603011067,109,90,75,66,106,101,82,32,11,676,1140,773,751,747,915,1078,815,367,86,6675
603011068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8
603021069,38,19,23,37,33,47,76,21,9,291,477,228,214,377,470,629,703,293,57,3447
603021070,76,42,42,43,51,71,65,22,3,421,787,432,382,518,628,842,831,312,62,4802
603021071,73,37,40,37,45,75,40,32,9,390,617,337,345,424,539,763,647,305,63,4051
603021072,160,84,94,79,100,105,82,57,53,809,1726,937,1114,1198,1258,1372,1068,522,211,9405
603031073,35,29,21,29,39,58,52,28,12,306,265,175,175,248,308,571,554,240,58,2593
603031074,44,36,63,44,40,94,86,46,11,458,494,292,523,455,553,966,1053,508,134,4988
604011075,68,36,33,37,30,29,31,11,7,278,603,407,445,391,344,408,351,252,67,3270
604011076,70,55,47,40,68,61,58,27,6,432,827,619,585,530,779,918,638,235,40,5175
604011077,73,39,43,44,53,25,30,20,6,331,649,426,582,429,470,532,422,211,65,3779
604011078,100,62,47,46,53,56,47,36,13,459,1282,881,762,786,882,840,663,443,240,6777
604011079,71,33,49,39,67,70,45,36,9,409,881,550,580,552,736,867,716,394,136,5417
604011080,53,34,27,34,50,30,24,16,4,274,650,422,494,433,480,447,358,201,58,3535
604011081,63,34,39,33,43,48,36,28,14,328,656,420,386,432,528,623,551,336,128,4067
604011082,94,59,41,55,64,56,64,54,24,506,1077,754,687,714,804,1081,1012,718,239,7088
604011083,69,48,35,50,43,52,57,37,17,407,687,496,443,444,537,640,641,395,221,4515
604011084,96,58,35,55,67,62,71,41,14,491,1082,588,594,654,708,943,982,639,190,6388
604021085,194,123,124,112,126,124,106,121,72,1102,2371,1606,1946,1577,1741,1805,1768,1171,498,14481
604021086,127,48,84,47,41,60,63,46,15,518,867,529,666,486,575,690,717,406,132,5075
604021087,89,55,39,53,63,47,69,30,22,462,893,584,682,580,677,667,722,421,163,5385
604021088,51,33,37,25,27,31,32,8,0,255,698,410,460,424,505,472,416,224,51,3661
604021089,84,38,41,47,72,72,86,54,9,506,947,532,529,591,828,1082,1195,602,168,6472
604021090,29,20,21,27,27,34,25,9,3,205,529,326,396,347,448,455,379,197,38,3116
604021091,106,66,75,65,102,113,85,50,8,667,1011,636,638,699,931,1247,927,432,105,6619
604021092,36,34,31,28,42,45,28,18,4,257,572,309,378,376,493,587,497,225,37,3478
604031093,41,11,23,33,31,22,28,12,4,212,273,110,202,215,189,236,234,122,33,1617
604031094,82,50,58,52,57,67,54,16,4,439,828,433,518,485,559,644,484,190,45,4188
604031095,89,39,50,55,29,50,46,36,13,401,715,433,506,403,446,530,484,290,123,3934
604031096,63,41,34,48,49,64,45,9,9,362,685,358,370,435,583,640,522,200,46,3843
604031097,73,48,61,46,78,76,64,26,20,495,670,368,521,454,629,726,576,254,59,4267
604031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697979799,0,0,0,0,0,0,0,0,0,3,0,0,4,4,7,0,0,0,0,19
699999499,18,41,49,54,42,68,75,6,0,357,129,215,228,198,203,199,163,31,3,1377
701011001,0,0,0,3,0,0,0,0,0,9,0,0,11,5,3,4,0,0,0,23
701011002,68,114,303,164,118,96,50,14,0,931,598,813,2402,1286,825,708,394,100,20,7149
701011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011004,34,23,71,48,42,45,57,36,34,380,534,327,723,511,433,419,366,217,75,3602
701011005,32,132,154,57,48,36,15,7,0,481,543,542,1040,636,434,389,239,94,18,3943
701011006,47,21,46,29,19,25,7,5,6,210,503,301,492,371,340,262,179,91,19,2563
701011007,37,19,47,43,40,35,11,8,9,246,484,257,596,469,357,341,213,61,26,2819
701011008,45,48,108,68,49,54,24,14,4,421,561,484,1054,705,510,447,225,96,17,4101
701011009,25,20,57,38,32,40,21,5,0,235,475,315,620,458,457,308,167,44,9,2858
701021010,57,37,33,34,25,19,13,6,0,230,433,229,359,321,255,199,178,81,10,2078
701021011,70,30,34,39,46,25,13,5,0,266,538,273,279,355,354,292,190,83,13,2385
701021012,40,38,38,27,39,38,12,3,0,237,345,257,296,256,221,190,100,43,3,1712
701021013,57,36,58,45,24,17,23,7,3,272,590,462,762,487,402,303,265,118,36,3430
701021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021015,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
701021016,32,25,67,52,31,34,25,12,3,282,427,295,695,461,315,319,239,122,18,2892
701021017,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,5,0,0,21
701021018,31,25,6,43,24,13,3,3,0,153,417,220,211,318,248,196,142,70,15,1841
701021019,127,70,63,72,72,51,30,10,3,495,1091,678,634,677,625,598,352,115,32,4803
701021020,109,61,68,86,63,59,37,12,6,491,919,472,723,689,582,591,412,181,37,4597
701021021,108,53,93,84,56,28,27,5,0,459,1723,733,1126,1139,732,323,159,61,10,6006
701021022,100,41,60,69,54,54,21,9,0,417,891,487,582,606,573,585,434,154,27,4341
701021023,54,39,47,33,65,20,14,16,4,290,447,272,512,393,356,277,207,94,21,2576
701021024,49,29,20,29,35,22,14,5,0,201,446,248,234,318,283,202,185,75,12,2000
701021025,50,28,81,49,43,38,21,8,6,318,673,355,928,651,462,376,310,104,26,3884
701021026,26,16,49,36,31,38,11,6,4,214,584,295,753,545,410,343,230,84,18,3261
701021027,62,13,49,62,41,43,25,14,9,318,449,224,388,385,296,281,246,156,84,2511
701021028,31,30,23,21,27,27,15,9,0,192,410,261,330,299,276,209,158,64,15,2023
701021029,39,23,31,32,28,23,15,6,0,187,375,208,231,259,285,251,137,69,14,1836
701021030,91,41,42,50,44,17,19,10,0,322,636,289,281,392,391,244,192,74,9,2510
701031031,68,234,453,358,240,97,55,15,0,1520,603,888,946,785,742,592,368,150,22,5100
701031032,146,105,98,129,167,123,68,20,5,858,1761,947,938,1199,1467,1151,671,207,42,8387
701031033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,15
701031034,64,43,63,45,60,58,45,13,0,394,558,382,431,384,502,471,341,114,17,3197
701031035,157,89,94,129,147,122,83,13,4,850,879,398,505,652,671,657,405,115,15,4289
701041036,83,43,64,49,58,21,7,3,0,317,735,377,579,487,433,287,139,44,12,3091
701041037,89,47,61,57,30,26,13,5,0,325,621,355,506,430,337,297,160,36,11,2747
701041038,79,40,63,57,48,26,16,7,0,340,1127,490,815,742,589,432,225,73,16,4501
701041039,135,69,84,62,76,49,25,6,0,516,720,379,477,429,462,361,216,72,23,3142
701041040,167,89,97,109,72,56,27,9,0,630,783,398,417,456,399,325,207,69,12,3053
701041041,73,47,75,67,56,41,22,4,8,381,1077,615,760,734,559,360,211,87,50,4456
701041042,150,86,124,111,50,23,9,7,0,567,1829,892,1490,1273,564,261,98,35,3,6451
701041043,199,97,174,115,85,50,35,9,4,773,1768,879,1310,1066,774,420,234,81,24,6555
701041044,100,39,65,52,45,37,20,11,3,378,748,395,519,464,467,332,189,62,15,3175
702011045,51,46,67,51,52,66,33,15,0,382,847,463,762,640,502,560,310,102,20,4215
702011046,89,44,107,62,51,40,28,11,0,435,1108,562,1156,833,660,607,368,108,21,5418
702011047,107,56,101,62,44,43,13,12,3,435,1035,563,874,736,566,449,236,101,22,4585
702011048,101,51,51,78,51,39,27,9,3,404,1211,566,806,792,676,527,274,98,24,4964
702011049,49,31,66,60,59,59,25,3,7,359,738,355,903,695,518,494,238,70,14,4025
702011050,50,52,82,52,37,44,6,0,0,324,288,343,489,318,230,194,75,13,3,1961
702011051,63,35,52,52,58,65,33,23,10,390,462,258,378,326,386,417,281,130,71,2706
702011052,111,158,273,240,143,61,14,4,0,1006,896,628,734,624,501,320,149,56,4,3912
702011053,69,36,68,33,45,41,18,0,0,302,723,476,519,402,349,246,106,20,7,2839
702011054,49,23,37,14,22,12,18,4,0,181,497,288,321,248,195,159,97,36,11,1851
702021055,88,26,35,22,18,12,16,0,0,225,583,435,412,293,202,165,90,15,3,2203
702021056,86,47,98,65,65,60,19,8,0,446,676,347,571,407,416,385,204,68,11,3080
702031057,130,69,99,115,149,158,120,43,3,887,653,362,457,478,711,790,606,167,15,4242
702031058,73,49,50,36,40,21,20,6,0,293,471,330,364,224,195,156,112,31,3,1890
702031059,86,39,35,30,22,6,8,0,3,233,565,423,401,312,203,129,50,15,7,2118
702031060,59,24,32,20,35,23,12,6,0,207,531,395,396,351,343,225,89,19,0,2348
702031061,112,55,95,54,43,31,7,3,0,400,1318,1001,1043,773,567,343,123,29,0,5204
702041062,103,71,93,69,57,39,11,0,0,454,585,455,468,432,308,213,63,7,0,2541
702041063,105,47,83,45,25,42,17,3,0,375,1700,1427,1212,1027,755,562,232,56,12,6983
702041064,187,97,165,160,96,68,29,6,0,799,880,319,541,641,473,288,102,21,0,3267
702051065,30,26,42,30,23,19,17,7,0,204,545,376,446,305,248,216,109,35,5,2283
702051066,81,139,128,91,67,60,25,9,0,603,954,873,710,570,496,335,191,48,8,4189
702051067,381,210,297,241,192,178,104,40,11,1652,2168,1173,1861,1392,1191,1020,585,223,46,9658
702051068,53,67,43,22,36,33,18,3,0,289,727,557,439,300,260,182,105,27,10,2609
797979799,0,0,6,4,5,3,0,0,0,24,0,15,23,22,19,17,0,0,0,99
799999499,74,97,193,168,213,186,79,12,0,1017,446,276,661,573,591,579,318,49,7,3500
801011001,29,19,15,19,15,13,19,9,4,142,509,308,270,345,340,339,241,197,62,2605
801011002,49,91,183,74,46,33,16,16,13,519,737,1556,3216,1209,592,410,324,272,184,8502
801011003,37,96,82,40,28,25,20,5,9,349,787,1902,1970,973,574,472,437,265,137,7520
801011004,55,33,34,23,36,12,11,7,0,213,649,331,495,505,391,293,241,111,30,3055
801011005,35,16,31,24,25,17,13,13,5,175,509,267,374,443,445,327,295,224,73,2965
801011006,90,66,45,43,68,39,18,9,0,375,1703,944,857,1227,1128,759,435,174,40,7265
801011007,57,46,32,35,37,28,17,10,0,259,1130,651,774,799,760,596,577,188,49,5531
801011008,43,19,43,34,32,28,23,9,6,233,823,537,695,681,557,674,514,231,69,4781
801011009,43,27,20,30,19,15,16,9,5,184,770,436,479,525,487,406,359,177,30,3671
801011010,25,8,10,22,13,6,5,5,0,92,424,247,198,310,289,243,303,99,16,2126
801011011,50,25,33,25,18,19,21,10,0,199,703,320,476,550,384,347,422,145,27,3372
801011012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
801011013,21,34,26,15,22,19,11,8,0,163,489,377,375,353,412,338,336,260,66,3008
801011014,49,24,18,29,23,17,9,3,3,176,664,370,481,489,439,324,275,238,46,3321
801011015,77,42,48,50,46,16,23,12,0,318,1079,578,1001,896,675,448,516,312,123,5628
801011016,78,43,54,50,48,46,59,17,6,398,1381,865,1018,1105,900,864,988,415,130,7672
801011017,81,29,50,36,29,21,18,6,0,274,780,397,523,577,502,389,384,174,32,3767
801011018,32,51,58,36,14,0,3,0,0,211,353,573,1036,438,176,91,52,12,4,2739
801011019,93,36,42,73,29,29,23,10,0,335,1715,696,1126,1393,834,565,491,197,32,7049
801011020,38,42,50,26,22,31,12,9,4,236,508,374,540,473,354,310,275,224,60,3104
801011021,33,24,25,13,22,22,13,4,0,159,452,320,325,324,351,414,369,132,45,2740
801011022,47,20,28,16,16,24,14,14,0,190,751,374,383,502,457,346,325,215,35,3383
801011023,34,23,38,27,22,21,7,13,16,198,481,294,517,403,324,236,242,304,246,3054
801011024,24,21,39,27,28,19,13,8,0,180,637,329,512,513,386,268,239,145,31,3069
801011025,39,24,25,21,20,13,19,3,0,162,520,310,305,404,343,251,300,131,26,2587
801011026,27,11,16,12,21,16,19,10,0,126,514,372,284,357,404,291,276,219,77,2795
801011111,0,5,0,0,0,0,0,0,0,3,4,5,0,6,0,0,0,0,0,12
801011142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011143,16,3,8,9,9,0,0,0,0,45,174,81,202,154,56,20,16,0,0,714
801011144,0,0,0,0,8,0,0,0,0,6,0,0,6,5,3,3,0,0,0,25
801031031,0,44,154,103,48,14,6,5,0,376,3,45,154,103,56,16,6,10,0,395
801031032,0,0,0,0,0,3,0,0,0,3,8,3,3,0,7,6,0,0,0,25
801031113,24,31,54,58,49,71,32,19,0,333,104,86,152,162,165,197,147,66,10,1097
801031114,5,3,5,7,5,10,3,0,0,30,20,19,17,24,16,22,3,4,0,125
801031115,4,24,14,3,5,5,0,0,3,55,27,94,56,18,42,29,16,9,3,296
801041034,77,54,58,48,48,17,11,9,0,322,1383,886,784,957,1062,562,316,139,34,6129
801041035,135,59,52,88,43,25,11,4,0,416,2132,892,1150,1603,890,345,222,92,13,7339
801041036,94,29,54,64,44,20,14,0,0,314,1673,689,1211,1472,717,423,226,56,13,6471
801041037,52,25,33,41,21,9,6,6,4,204,1195,447,863,1057,552,284,218,140,38,4800
801041038,56,45,40,31,31,17,9,4,0,234,1185,554,468,901,759,313,184,59,11,4435
801041039,72,63,116,65,37,10,15,4,0,381,1511,975,1938,1484,864,409,222,58,14,7484
801041040,89,74,121,79,63,31,14,13,0,485,1377,1252,2390,1413,993,625,360,148,33,8586
801041043,0,0,0,0,0,3,5,0,0,13,54,35,16,28,55,41,47,26,6,298
801041044,95,63,94,75,49,17,6,6,0,405,1889,1107,1739,1617,1074,481,228,89,19,8244
801041045,3,0,0,0,0,0,0,0,0,6,3,0,0,0,5,0,0,0,0,7
801041046,129,78,101,97,68,35,34,23,8,572,2372,1266,1963,1868,1344,944,686,409,92,10957
801041047,44,52,22,23,53,46,31,6,0,272,1146,944,579,724,1147,1026,711,340,61,6680
801041048,93,33,49,53,41,30,23,8,0,324,1138,641,852,878,751,647,462,170,52,5579
801041116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041118,9,0,9,9,3,0,0,0,0,34,221,73,134,167,77,17,15,4,0,712
801041119,0,7,0,0,0,0,0,0,0,9,6,7,0,0,0,4,0,0,0,19
801041120,100,33,64,69,28,13,6,4,0,306,1597,541,1149,1227,468,190,107,32,0,5310
801041121,29,23,30,27,9,3,3,0,0,129,637,205,549,495,152,98,69,18,3,2220
801041122,26,10,24,22,7,3,8,0,0,108,712,191,514,582,236,91,50,19,3,2405
801051049,4,478,27,3,0,0,0,0,0,511,6,2509,267,51,7,0,0,0,0,2848
801051050,49,41,32,41,32,46,27,20,27,313,891,688,603,694,736,690,515,311,250,5376
801051051,15,84,190,66,35,18,23,5,3,440,334,1162,2572,1028,471,391,263,127,46,6383
801051053,12,320,140,50,22,21,11,6,6,582,151,1810,1452,525,351,275,184,71,23,4835
801051054,26,38,49,22,10,14,6,5,0,170,425,613,935,485,341,251,128,80,35,3292
801051055,34,42,48,46,20,32,15,7,5,242,769,565,751,775,519,374,293,179,74,4296
801051056,33,17,26,31,31,19,18,7,4,181,676,354,337,476,520,376,241,167,87,3227
801051057,42,30,82,60,32,20,28,16,13,323,647,784,1369,825,610,516,447,284,212,5703
801051058,43,59,57,42,45,39,13,3,7,296,916,1069,932,694,864,672,485,195,89,5917
801051060,14,25,76,43,26,14,15,4,0,221,350,856,1416,649,415,337,272,131,43,4470
801051061,60,51,60,60,34,39,16,13,0,336,1346,764,1273,1244,858,609,364,210,74,6727
801051123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051124,29,63,67,40,59,46,33,15,11,357,588,723,788,547,630,568,404,227,115,4588
801051125,7,270,76,15,7,5,0,0,0,382,117,1410,278,115,37,17,0,0,0,1974
801051126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051127,11,28,23,20,22,16,10,6,0,134,127,250,306,175,167,230,178,95,18,1544
801051128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061062,25,44,32,14,30,27,28,10,4,211,522,382,254,379,445,372,362,258,141,3124
801061063,7,13,10,10,14,12,13,11,5,97,203,187,277,187,282,270,239,149,36,1827
801061064,51,37,51,43,40,39,15,12,6,297,692,608,1095,708,720,638,448,261,157,5328
801061066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061067,80,49,46,57,65,53,33,23,16,425,1146,716,805,934,883,790,595,356,230,6455
801061068,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3
801061069,31,30,13,22,26,24,26,7,7,170,588,491,238,360,468,414,312,152,131,3146
801061070,29,24,8,12,20,23,37,22,7,180,480,325,209,344,416,463,529,268,84,3120
801061129,21,19,68,47,45,25,26,13,0,254,137,165,518,292,262,241,233,87,12,1946
801061130,0,0,0,0,0,0,4,0,0,6,0,5,16,13,11,9,3,0,0,52
801061131,48,86,219,124,83,80,61,20,6,738,565,609,1996,1202,744,685,516,217,42,6579
801071071,66,42,53,45,24,18,4,11,0,258,1077,697,754,772,773,591,271,128,29,5100
801071072,46,20,24,27,39,20,12,0,6,194,730,482,514,536,546,502,336,157,43,3839
801071073,80,47,38,50,33,33,26,27,11,350,1126,701,810,734,759,835,465,197,101,5730
801071074,71,54,53,38,30,31,21,9,0,315,1098,620,715,710,639,793,496,163,24,5268
801071075,49,49,22,30,41,26,15,13,5,254,1019,715,637,681,831,692,349,145,41,5108
801071076,14,9,13,3,4,23,16,5,0,102,578,335,235,419,402,465,422,122,28,3006
801071077,39,12,19,25,20,19,10,0,0,142,545,317,366,399,342,403,247,65,27,2706
801071078,92,47,49,46,52,46,36,35,27,432,1530,958,1093,996,1123,1115,604,336,138,7892
801071079,33,19,31,25,24,15,13,0,0,166,661,327,425,455,352,383,378,135,32,3140
801071080,27,23,57,21,12,24,24,33,18,244,456,453,1045,591,405,412,394,276,105,4129
801071081,52,27,24,25,32,28,14,12,5,218,902,476,688,601,503,564,325,188,83,4329
801071082,207,123,112,120,116,87,107,34,15,917,2942,1749,1855,2131,2100,1798,2020,887,191,15670
801071083,5,8,5,3,8,3,10,0,0,41,301,143,159,198,184,198,178,35,14,1405
801071084,40,36,20,24,38,34,29,30,23,272,988,549,631,710,636,784,646,406,281,5644
801071085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801071086,26,13,15,9,15,12,8,0,0,108,333,205,215,201,216,267,205,42,15,1703
801071087,50,34,31,32,22,19,17,5,0,193,613,379,471,430,403,389,262,86,24,3058
801071088,42,36,27,22,30,15,11,6,0,187,726,527,565,502,540,569,262,78,22,3798
801071089,0,0,0,0,3,0,3,0,0,5,0,6,0,5,7,9,14,0,0,43
801071090,84,54,58,63,57,49,55,23,4,446,1561,825,1005,1141,972,954,979,357,92,7885
801071132,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,13
801081091,22,25,10,19,11,17,18,18,3,134,520,313,152,351,431,390,381,273,62,2867
801081092,22,23,12,20,30,29,17,14,0,172,664,421,377,463,519,389,301,209,59,3395
801081093,48,20,31,23,25,27,10,8,6,209,694,302,377,478,466,294,287,248,82,3219
801081094,48,20,22,12,23,20,20,9,3,168,525,283,334,421,406,303,284,200,63,2816
801081095,42,43,27,37,27,10,17,12,0,210,688,337,420,496,443,336,354,215,66,3354
801081096,31,17,17,22,12,15,3,3,10,120,378,213,205,258,291,236,288,198,134,2191
801081097,34,21,34,29,19,16,23,8,7,185,579,286,359,421,359,266,263,201,50,2785
801081098,29,14,16,26,28,25,27,34,27,228,760,397,420,568,547,372,402,367,175,4000
801081133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801091099,20,20,24,20,16,18,7,8,0,135,431,303,503,405,329,269,202,174,54,2680
801091100,43,31,23,33,41,30,19,17,4,238,1090,612,593,783,780,682,460,366,196,5569
801091101,33,24,22,20,32,17,27,24,39,236,683,435,372,455,512,431,334,369,191,3787
801091102,16,21,23,31,27,32,27,26,4,212,766,353,350,583,485,390,342,301,140,3706
801091103,32,13,18,17,28,9,22,8,36,184,598,353,321,417,426,384,290,214,207,3210
801091104,16,3,10,16,16,20,18,11,0,117,346,230,206,271,290,383,342,243,67,2379
801091105,40,25,31,17,22,13,17,17,8,188,548,363,621,476,408,294,211,239,109,3271
